ID_Cliente,Cancelación,Género,Adulto_Mayor,Tiene_Pareja,Tiene_Dependientes,Meses_Conectado,Servicio_Teléfono,Líneas_Múltiples,Servicio_Internet,Seguridad_En_Línea,Respaldo_En_Línea,Protección_Dispositivo,Soporte_Técnico,TV_Streaming,Películas_Streaming,Tipo_Contrato,Factura_Electrónica,Método_Pago,Cargos_Mensuales,Cargos_Totales,Cargos_Diarios
5013-SBUIH,1.0,Female,0,0,0,50,1,1,Fiber optic,1,1,0,1,1,1,Two year,1,Electronic check,109.65,5551.15,3.6550000000000002
5014-GSOUQ,0.0,Male,0,0,0,13,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.95,243.65,0.665
5014-WUQMG,0.0,Male,0,1,1,47,1,0,Fiber optic,1,1,1,0,0,1,One year,1,Electronic check,96.1,4391.45,3.203
5016-ETTFF,1.0,Male,0,0,0,10,0,No phone service,DSL,0,0,1,0,0,0,Month-to-month,0,Mailed check,29.5,255.25,0.983
5016-IBERQ,0.0,Male,0,1,0,23,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,0,Electronic check,84.25,1968.1,2.808
5016-LIPDW,0.0,Male,0,1,1,57,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.4,1061.6,0.647
5018-GWURO,0.0,Female,0,1,0,56,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),85.6,4902.8,2.8529999999999998
5018-HEKFO,0.0,Female,0,0,0,10,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,24.5,270.15,0.8170000000000001
5018-LXQQG,0.0,Female,0,1,1,30,1,0,DSL,1,0,0,1,0,1,Month-to-month,0,Bank transfer (automatic),66.3,1923.5,2.21
5019-GQVCR,0.0,Male,1,0,0,43,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.85,3645.6,2.8280000000000003
5020-ZSTTY,1.0,Female,1,0,0,54,1,1,DSL,1,1,0,1,1,1,One year,0,Bank transfer (automatic),82.45,4350.1,2.748
5022-JNQEQ,0.0,Female,0,1,1,9,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Electronic check,75.85,647.5,2.528
5022-KVDQT,0.0,Male,0,0,0,27,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,81.3,2272.8,2.71
5025-GOOKI,0.0,Female,0,0,0,20,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),18.9,347.65,0.63
5027-QPKTE,1.0,Male,0,1,0,7,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.35,451.1,2.312
5027-XWQHA,1.0,Male,0,0,0,6,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.75,270.95,1.492
5027-YOCXN,0.0,Male,0,1,1,51,1,1,Fiber optic,1,1,0,1,1,1,One year,0,Credit card (automatic),110.05,5686.4,3.668
5028-GZLDO,1.0,Male,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),70.7,140.7,2.357
5028-HTLJB,1.0,Male,1,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,20.05,0.668
5032-MIYKT,0.0,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.7,70.7,2.357
5032-USPKF,0.0,Female,0,0,0,38,1,1,DSL,1,1,1,0,1,1,One year,0,Bank transfer (automatic),84.1,3187.65,2.803
5035-BVCXS,0.0,Male,0,0,0,11,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,75.9,866.4,2.5300000000000002
5035-PGZXH,0.0,Female,0,0,0,56,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,106.8,5914.4,3.56
5038-ETMLM,0.0,Female,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),113.65,8182.75,3.7880000000000003
5039-LZRQT,0.0,Female,0,0,0,13,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.2,273.25,0.673
5043-TRZWM,0.0,Female,0,0,0,1,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,75.55,75.55,2.518
5044-LRQAQ,0.0,Female,0,1,0,7,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),69.2,477.55,2.307
5044-XDPYX,0.0,Female,0,1,0,51,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.5,1281.25,0.85
5046-NUHWD,0.0,Female,1,1,0,29,0,No phone service,DSL,1,0,1,0,0,1,Month-to-month,1,Electronic check,45.0,1228.65,1.5
5047-LHVLY,1.0,Male,1,0,1,1,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Mailed check,50.15,50.15,1.6720000000000002
5049-GLYVG,1.0,Male,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.6,20.6,0.687
5049-MUBWG,0.0,Male,0,0,0,26,1,0,DSL,1,0,0,1,1,1,One year,0,Bank transfer (automatic),75.0,1908.35,2.5
5052-PNLOS,1.0,Male,0,0,0,3,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),105.35,323.25,3.512
5054-IEXZT,1.0,Male,0,0,1,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,75.35,75.35,2.512
5055-BRMNE,0.0,Female,0,1,1,67,1,1,Fiber optic,1,0,0,1,1,1,Two year,0,Credit card (automatic),106.7,7009.5,3.557
5055-MGMGF,0.0,Female,0,1,0,65,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,105.05,6914.95,3.502
5056-FIMPT,0.0,Female,0,0,1,43,1,0,Fiber optic,1,1,0,1,1,1,One year,1,Credit card (automatic),106.0,4532.3,3.533
5057-LCOUI,1.0,Female,0,0,0,39,0,No phone service,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,50.75,2011.4,1.6920000000000002
5057-RKGLH,0.0,Female,0,1,1,9,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.35,191.1,0.678
5060-TQUQN,0.0,Male,0,1,1,30,1,1,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Bank transfer (automatic),83.55,2570.2,2.785
5061-PBXFW,0.0,Female,0,1,1,32,1,0,DSL,1,1,0,1,0,0,Month-to-month,0,Bank transfer (automatic),61.4,1864.65,2.047
5062-CJJKH,0.0,Male,0,1,1,25,1,0,DSL,0,1,1,0,0,0,One year,0,Mailed check,53.65,1355.45,1.788
5063-IUOKK,0.0,Male,0,0,0,13,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.75,265.75,0.658
5066-GFJMM,0.0,Female,0,1,0,3,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.9,45.75,0.663
5067-DGXLL,0.0,Male,0,0,0,2,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.25,36.8,0.675
5067-WJEUN,0.0,Male,0,1,1,67,1,0,DSL,1,1,0,0,0,0,Two year,1,Bank transfer (automatic),54.2,3838.2,1.807
5067-XJQFU,0.0,Male,1,1,1,66,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,108.45,7076.35,3.615
5071-FBJFS,0.0,Female,0,1,1,4,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,50.3,217.1,1.677
5073-RZGBK,0.0,Female,0,1,1,50,1,1,DSL,1,1,1,1,0,1,One year,1,Bank transfer (automatic),80.05,4042.2,2.668
5073-WXOYN,1.0,Female,0,0,0,60,0,No phone service,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,50.8,3027.4,1.693
5074-FBGHB,0.0,Male,0,0,0,64,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Credit card (automatic),104.65,6889.8,3.488
5075-JSDKI,0.0,Female,0,0,0,59,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,24.45,1493.1,0.8150000000000001
5076-YVXCM,0.0,Male,0,0,0,51,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),83.4,4149.45,2.7800000000000002
5077-DXTCG,1.0,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.3,45.3,1.51
5081-NWSUP,0.0,Female,0,0,0,10,1,0,DSL,0,1,0,1,0,1,One year,0,Mailed check,64.9,685.55,2.163
5084-OOVCJ,0.0,Female,0,1,1,17,1,0,DSL,1,0,0,1,0,0,Month-to-month,1,Credit card (automatic),55.35,920.5,1.845
5087-SUURX,1.0,Female,0,1,0,18,0,No phone service,DSL,0,0,1,0,1,0,Month-to-month,1,Electronic check,39.05,669.85,1.302
5088-QZLRL,0.0,Male,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,20.65,20.65,0.6880000000000001
5089-IFSDP,1.0,Female,0,1,0,58,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Bank transfer (automatic),109.45,6144.55,3.648
5090-EMGTC,0.0,Female,0,1,0,59,1,0,Fiber optic,0,1,0,1,1,1,Two year,1,Mailed check,100.05,6034.85,3.335
5091-HFAZW,0.0,Female,0,0,0,2,1,0,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Electronic check,91.15,168.5,3.038
5092-STPKP,0.0,Female,0,0,0,24,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Credit card (automatic),56.35,1381.2,1.8780000000000001
5093-FEGLU,0.0,Female,0,1,0,47,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.65,921.55,0.655
5095-AESKG,1.0,Female,0,1,0,3,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Credit card (automatic),91.5,242.95,3.05
5095-ETBRJ,0.0,Female,0,1,0,55,1,0,DSL,1,1,0,1,0,0,Two year,0,Mailed check,56.8,3112.05,1.893
5099-BAILX,1.0,Male,1,1,1,43,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),110.75,4687.9,3.692
5103-MHMHY,1.0,Female,0,0,1,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.95,45.95,1.532
5108-ADXWO,1.0,Male,0,0,0,11,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,73.5,791.75,2.45
5110-CHOPY,0.0,Female,0,0,0,60,0,No phone service,DSL,1,0,1,0,1,1,Two year,0,Electronic check,53.6,3237.05,1.787
5115-GZDEL,0.0,Male,0,0,1,72,0,No phone service,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),67.2,4671.7,2.24
5115-SQAAU,0.0,Female,0,1,1,69,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),25.6,1673.4,0.853
5117-IFGPS,0.0,Male,1,1,0,29,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.3,2357.75,2.81
5117-ZSMHQ,0.0,Female,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),89.9,6342.7,2.997
5118-MUEYH,0.0,Female,0,1,0,48,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Credit card (automatic),105.1,5083.55,3.503
5119-KEPFY,0.0,Male,0,1,0,36,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),95.0,3440.25,3.167
5119-NZPTV,0.0,Male,1,1,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.1,141.65,2.337
5120-ZBLAI,0.0,Female,0,1,0,50,1,1,DSL,0,0,1,0,1,1,One year,0,Bank transfer (automatic),75.7,3876.2,2.523
5122-CYFXA,0.0,Female,0,0,0,3,1,0,DSL,0,1,0,1,1,1,Month-to-month,1,Electronic check,75.3,244.1,2.51
5124-EOGYE,0.0,Male,0,0,0,31,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.45,638.55,0.682
5125-CNDSP,0.0,Male,0,0,1,63,0,No phone service,DSL,1,1,0,1,0,0,One year,1,Bank transfer (automatic),40.6,2588.95,1.353
5126-RCXYW,0.0,Male,0,1,1,54,0,No phone service,DSL,0,0,1,1,0,1,Two year,0,Credit card (automatic),46.0,2424.05,1.533
5127-BZENZ,0.0,Female,0,1,1,56,1,1,DSL,1,0,0,0,1,0,One year,0,Bank transfer (automatic),65.2,3512.15,2.173
5129-HHMZC,0.0,Female,0,1,0,43,1,1,DSL,1,1,0,1,1,1,Two year,0,Credit card (automatic),86.45,3574.5,2.882
5129-JLPIS,0.0,Male,0,0,0,25,1,0,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Electronic check,105.5,2686.05,3.517
5130-IEKQT,1.0,Male,1,0,0,25,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Mailed check,105.95,2655.25,3.532
5130-YPIRV,0.0,Female,0,1,0,62,1,0,DSL,1,1,1,0,1,0,Two year,1,Credit card (automatic),72.0,4284.2,2.4
5131-PONJI,0.0,Male,0,1,1,49,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),90.4,4494.65,3.013
5133-POWUA,0.0,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.8,45.8,1.5270000000000001
5133-VRSAB,0.0,Male,0,0,0,8,0,No phone service,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,29.35,216.45,0.978
5134-IKDAY,1.0,Female,0,1,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.8,69.8,2.327
5135-GRQJV,0.0,Male,1,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Mailed check,114.5,8331.95,3.817
5135-RDDQL,0.0,Female,0,1,1,63,1,0,DSL,1,0,0,0,0,0,Two year,1,Bank transfer (automatic),50.65,3221.25,1.6880000000000002
5136-GFPMB,0.0,Male,0,0,0,54,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Credit card (automatic),89.4,4869.5,2.98
5136-KCKGI,1.0,Female,0,1,1,33,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Mailed check,103.7,3467.0,3.457
5136-RGMZO,0.0,Male,0,0,0,31,1,1,DSL,0,1,0,1,1,0,Month-to-month,1,Electronic check,71.05,2168.15,2.368
5138-WVKYJ,1.0,Male,0,0,0,10,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,0,Electronic check,98.55,1008.55,3.285
5140-FOMCQ,0.0,Female,0,1,0,59,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Credit card (automatic),109.15,6557.75,3.638
5141-ZUVBH,0.0,Female,0,0,1,9,1,0,Fiber optic,1,0,1,1,0,1,Month-to-month,0,Bank transfer (automatic),93.0,870.25,3.1
5143-EGQFK,1.0,Female,1,0,0,10,0,No phone service,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,29.65,291.4,0.988
5143-WMWOG,1.0,Male,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.95,19.95,0.665
5144-PQCDZ,0.0,Male,0,0,0,4,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.95,59.25,0.665
5144-TVGLP,0.0,Male,1,0,0,38,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,94.75,3653.0,3.158
5146-CBVOE,0.0,Female,0,0,0,16,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),75.1,1212.85,2.503
5146-YYFRZ,0.0,Male,0,0,0,67,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.95,1311.75,0.665
5148-HKFIR,0.0,Female,0,0,0,20,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.7,406.95,0.657
5148-ORICT,0.0,Female,0,1,0,64,1,0,DSL,1,1,1,1,0,1,Two year,1,Mailed check,74.35,4759.55,2.478
5149-CUZUJ,0.0,Male,0,1,1,28,1,0,Fiber optic,0,1,1,1,1,0,One year,0,Bank transfer (automatic),92.9,2768.35,3.097
5149-QYTTU,0.0,Female,0,1,1,71,1,1,Fiber optic,1,1,1,1,0,0,One year,1,Credit card (automatic),95.15,6770.85,3.172
5149-TGWDZ,0.0,Female,0,0,0,21,1,0,Fiber optic,0,1,1,1,1,1,One year,1,Mailed check,104.55,2239.4,3.485
5150-ITWWB,0.0,Male,1,0,0,3,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.85,335.75,3.162
5150-LJNSR,0.0,Male,0,1,1,31,1,1,Fiber optic,1,0,1,0,1,0,One year,0,Bank transfer (automatic),98.05,3082.1,3.268
5151-HQRDG,0.0,Male,0,1,0,37,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,55.05,2030.75,1.835
5153-LXKDT,0.0,Male,0,1,1,68,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Electronic check,110.2,7467.5,3.673
5153-RTHKF,0.0,Female,0,0,0,34,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,85.35,2896.6,2.8449999999999998
5154-VEKBL,1.0,Female,0,0,0,9,0,No phone service,DSL,1,0,1,1,1,1,Month-to-month,0,Mailed check,58.5,539.85,1.9500000000000002
5155-AZQPB,0.0,Female,0,1,1,28,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,49.9,1410.25,1.663
5156-UMKOW,0.0,Female,0,0,1,3,0,No phone service,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,29.65,90.05,0.988
5158-RIVOP,0.0,Female,0,1,1,11,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.9,202.3,0.6970000000000001
5159-YFPKQ,1.0,Female,0,0,0,2,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,75.8,160.75,2.527
5160-UXJED,0.0,Male,0,0,1,17,1,0,DSL,0,0,0,0,0,0,One year,0,Mailed check,44.6,681.4,1.487
5161-UBZXI,0.0,Male,0,1,1,69,1,0,Fiber optic,1,1,0,1,1,1,Two year,1,Credit card (automatic),106.35,7261.75,3.545
5161-XEUVX,0.0,Male,0,1,0,37,1,1,Fiber optic,0,0,1,1,1,0,Two year,0,Mailed check,94.3,3460.95,3.143
5167-GBFRE,1.0,Male,1,0,0,4,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),25.2,102.5,0.84
5167-ZFFMM,1.0,Male,0,0,0,1,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Credit card (automatic),90.85,90.85,3.028
5168-MQQCA,0.0,Female,0,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),108.5,8003.8,3.617
5168-MSWXT,0.0,Male,0,1,1,8,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,94.75,759.55,3.158
5170-PTRKA,0.0,Female,0,1,1,49,0,No phone service,DSL,1,0,0,1,0,0,One year,1,Credit card (automatic),35.8,1782.0,1.193
5171-EPLKN,0.0,Male,0,0,0,27,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.85,470.0,0.662
5172-MIGPM,0.0,Male,0,0,0,4,1,1,DSL,0,0,0,1,0,1,Month-to-month,0,Mailed check,65.55,237.2,2.185
5172-RKOCB,0.0,Male,0,1,0,72,1,1,Fiber optic,1,1,0,1,1,1,Two year,1,Credit card (automatic),108.95,7875.0,3.632
5173-WXOQV,0.0,Male,0,1,0,2,1,0,DSL,0,1,0,1,0,1,Month-to-month,1,Mailed check,64.2,143.65,2.14
5173-ZXXXL,0.0,Male,0,0,0,2,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.95,47.7,0.665
5174-ITUMV,0.0,Male,0,1,1,67,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,105.4,6989.45,3.513
5174-RNGBH,1.0,Female,0,0,0,9,1,0,DSL,0,1,0,1,1,0,Month-to-month,0,Mailed check,66.25,620.55,2.208
5175-AOBHI,1.0,Female,0,0,0,4,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,46.0,193.6,1.533
5175-WLYXL,0.0,Male,0,0,0,22,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,78.85,1600.25,2.628
5176-LDKUH,0.0,Female,0,0,0,48,1,0,Fiber optic,0,1,0,0,0,0,One year,0,Electronic check,75.15,3772.65,2.505
5176-LMJXE,0.0,Female,0,0,0,47,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.55,945.7,0.685
5176-OLSKT,0.0,Female,0,1,0,66,1,1,DSL,1,1,1,0,0,0,Two year,0,Bank transfer (automatic),66.9,4370.25,2.23
5177-RVZNU,0.0,Female,0,0,1,37,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.3,755.4,0.677
5178-LMXOP,1.0,Male,1,1,0,1,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.1,95.1,3.17
5180-UCIIQ,1.0,Male,1,1,1,22,0,No phone service,DSL,1,0,0,0,0,1,Month-to-month,0,Mailed check,40.05,880.2,1.335
5181-OABFK,0.0,Female,0,1,1,56,1,0,DSL,1,1,1,0,0,0,Two year,1,Credit card (automatic),61.3,3346.8,2.043
5183-KLYEM,0.0,Female,0,0,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),112.75,8192.6,3.758
5183-SNMJQ,0.0,Male,0,0,0,10,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Credit card (automatic),95.1,865.1,3.17
5186-EJEGL,0.0,Male,0,0,0,9,1,0,DSL,1,0,1,1,1,0,Month-to-month,1,Mailed check,69.5,653.25,2.317
5186-PEIZU,0.0,Female,0,0,0,35,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.25,617.65,0.642
5186-SAMNZ,1.0,Male,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),69.5,69.5,2.317
5188-HGMLP,0.0,Male,1,1,0,54,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),74.0,3919.15,2.467
5192-EBGOV,1.0,Female,1,0,0,1,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.7,85.7,2.857
5193-QLVZB,0.0,Male,0,0,0,63,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),104.75,6536.5,3.492
5195-KPUNQ,0.0,Female,1,0,0,53,1,0,Fiber optic,1,1,0,1,0,1,One year,1,Mailed check,96.75,5206.55,3.225
5196-SGOAK,1.0,Female,0,0,0,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,75.7,75.7,2.523
5196-WPYOW,0.0,Male,0,1,1,67,1,0,DSL,1,1,0,1,0,0,One year,0,Mailed check,60.05,3994.05,2.002
5197-LQXXH,0.0,Female,0,1,0,71,1,1,DSL,0,1,1,1,1,1,Two year,1,Credit card (automatic),83.3,5894.5,2.777
5197-PYEPU,0.0,Female,0,1,1,42,1,1,Fiber optic,1,1,0,0,1,0,One year,1,Credit card (automatic),94.45,3923.8,3.148
5197-YPYBZ,0.0,Female,0,1,1,12,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.25,274.7,0.842
5198-EFNBM,0.0,Male,1,1,0,57,1,0,Fiber optic,0,1,1,0,1,0,One year,1,Electronic check,90.65,5199.8,3.022
5198-HQAEN,0.0,Male,0,1,1,35,1,0,Fiber optic,0,1,0,1,1,0,One year,1,Electronic check,89.7,3165.6,2.99
5199-FPUSP,0.0,Male,0,0,1,33,0,No phone service,DSL,1,0,0,1,0,0,One year,0,Credit card (automatic),34.05,1113.95,1.135
5201-CBWYG,0.0,Male,0,1,1,62,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),24.8,1476.25,0.8270000000000001
5201-FRKKS,0.0,Male,0,0,0,25,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),74.3,1952.25,2.477
5201-USSQZ,0.0,Female,0,1,0,26,1,0,Fiber optic,0,0,0,1,0,1,Month-to-month,0,Credit card (automatic),85.9,2196.45,2.863
5202-IVJNU,1.0,Female,0,0,1,39,0,No phone service,DSL,0,0,1,0,0,0,Month-to-month,0,Credit card (automatic),30.1,1131.3,1.003
5203-XEHAX,0.0,Female,0,0,0,34,1,0,DSL,1,1,0,0,0,1,One year,0,Electronic check,64.35,2053.05,2.145
5204-HMGYF,0.0,Female,0,1,1,49,1,0,DSL,1,1,1,1,1,1,One year,1,Mailed check,87.2,4345.0,2.907
5204-QZXPU,1.0,Male,0,0,0,19,0,No phone service,DSL,0,0,1,0,1,0,Month-to-month,1,Electronic check,39.65,733.35,1.322
5206-HPJKM,0.0,Male,0,0,0,17,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),55.5,934.15,1.85
5206-XZZQI,0.0,Male,0,0,0,53,1,0,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Mailed check,80.6,4348.1,2.6870000000000003
5207-PLSTK,0.0,Male,0,1,1,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,48.75,48.75,1.625
